INPUT NAME, N, P, R, DISTRIBUTE_READ, TIME, TIME(DD), TIME(BS), TIME(PV), TIME(FE), TIME(FE-PV), SPEEDUP, SPEEDUP(DD), SPEEDUP(BS), SPEEDUP(PV), SPEEDUP(FE), SPEEDUP(FE-PV) 
matrix_2048_0.txt, 2048, 8, 16, 0, 30659.720703, 2551.870117, 5034.840820, 4561.430176, 23073.009766, 18511.579590, 1.202045, 0.953235, 0.056976, 0.177762, 1.479433, 1.800177
matrix_256_0.txt, 256, 1, 32, 0, 102.385026, 38.487930, 4.682015, 4.996562, 59.215080, 54.218519, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 32, 0, 742.341230, 155.201096, 18.655027, 39.257343, 568.485107, 529.227764, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 32, 0, 5139.916016, 655.438110, 72.514038, 193.240250, 4411.963867, 4218.723618, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 32, 0, 58.887980, 39.785904, 2.550049, 9.174212, 16.552027, 7.377814, 0.326314, 0.260369, 0.543911, 0.089490, 0.451304, 0.901215
matrix_256_0.txt, 256, 2, 32, 0, 103.933157, 41.465992, 6.375074, 23.227146, 56.092091, 32.864944, 0.985104, 0.928182, 0.734423, 0.215136, 1.055675, 1.649721
matrix_2048_0.txt, 2048, 16, 4, 0, 21532.614746, 2563.335205, 2341.090088, 5426.604980, 16628.189453, 11201.584473, 1.717956, 0.975682, 0.123463, 0.151551, 2.056872, 2.979904
matrix_512_0.txt, 512, 2, 32, 0, 958.482117, 149.478882, 303.171112, 121.293724, 505.832123, 384.538399, 0.774496, 1.038280, 0.061533, 0.323652, 1.123861, 1.376268
matrix_2048_0.txt, 2048, 1, 32, 0, 36645.264618, 2500.500000, 287.538055, 805.906860, 33857.226562, 33051.319702, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 2, 32, 0, 5775.064026, 615.400085, 1053.245972, 457.910065, 4106.417969, 3648.507904, 0.890019, 1.065060, 0.068848, 0.422004, 1.074407, 1.156287
matrix_128_0.txt, 128, 16, 8, 0, 260.644041, 39.461960, 17.989119, 73.222321, 203.192963, 129.970642, 0.073879, 0.260175, 0.076435, 0.011267, 0.037472, 0.052235
matrix_128_0.txt, 128, 4, 32, 0, 75.283893, 39.366936, 3.836951, 19.378506, 32.080006, 12.701500, 0.255247, 0.263140, 0.361485, 0.042367, 0.232855, 0.523481
matrix_256_0.txt, 256, 16, 8, 0, 496.520023, 46.348068, 40.280079, 146.762009, 409.891876, 263.129868, 0.205988, 0.838935, 0.116559, 0.030628, 0.143206, 0.205997
matrix_512_0.txt, 512, 16, 8, 0, 6296.019150, 172.616074, 5097.768066, 354.949646, 1025.635010, 670.685364, 0.116308, 0.889639, 0.003629, 0.105252, 0.546210, 0.779580
matrix_256_0.txt, 256, 4, 32, 0, 141.291899, 41.264988, 11.296976, 43.932484, 88.729935, 44.797451, 0.724635, 0.932704, 0.414447, 0.113743, 0.667362, 1.210292
matrix_2048_0.txt, 2048, 2, 32, 0, 36235.738281, 2383.430908, 2257.446045, 1874.087036, 31594.861328, 29720.774292, 1.011302, 1.049118, 0.127373, 0.430026, 1.071605, 1.112061
matrix_512_0.txt, 512, 4, 32, 0, 1077.294861, 149.224945, 308.673981, 186.313690, 619.395935, 433.082245, 0.689079, 1.040047, 0.060436, 0.210704, 0.917805, 1.222003
matrix_1024_0.txt, 1024, 16, 8, 0, 8959.763123, 659.981140, 5102.598145, 927.526489, 3197.183838, 2269.657349, 0.569004, 0.903696, 0.014264, 0.207787, 1.385260, 1.866451
matrix_1024_0.txt, 1024, 4, 32, 0, 6775.236816, 626.962036, 1501.771851, 611.807007, 4646.502930, 4034.695923, 0.758633, 1.045419, 0.048286, 0.315851, 0.949524, 1.045611
matrix_128_0.txt, 128, 1, 64, 0, 19.326982, 10.493984, 1.361037, 0.840863, 7.471961, 6.631098, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 16, 8, 0, 24254.312500, 2838.566895, 4849.862793, 4755.728027, 16565.882812, 11810.154785, 1.513585, 0.832114, 0.059300, 0.170011, 2.056115, 2.815614
matrix_256_0.txt, 256, 1, 64, 0, 102.372964, 39.066975, 4.744988, 4.221426, 58.561001, 54.339575, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 4, 32, 0, 40731.106445, 2406.833984, 3167.456055, 2411.170166, 35156.816406, 32745.646240, 0.899687, 1.038917, 0.090779, 0.334239, 0.963034, 1.009335
matrix_256_0.txt, 256, 8, 32, 0, 306.112183, 45.166077, 16.461014, 87.515030, 244.485092, 156.970062, 0.334469, 0.852144, 0.284430, 0.057099, 0.242203, 0.345403
matrix_512_0.txt, 512, 8, 32, 0, 956.787960, 159.295044, 42.020016, 258.886047, 755.472900, 496.586853, 0.775868, 0.974299, 0.443955, 0.151638, 0.752489, 1.065731
matrix_1024_0.txt, 1024, 8, 32, 0, 14485.093323, 638.655090, 10234.115234, 887.770081, 3612.322998, 2724.552917, 0.354842, 1.026279, 0.007086, 0.217669, 1.221365, 1.548410
matrix_2048_0.txt, 2048, 8, 32, 0, 35678.720459, 2510.367920, 10126.235352, 3925.578125, 23042.117188, 19116.539062, 1.027090, 0.996069, 0.028395, 0.205296, 1.469363, 1.728938
matrix_256_0.txt, 256, 16, 16, 0, 464.565922, 46.637955, 23.327930, 158.453156, 394.600037, 236.146881, 0.222662, 0.835178, 0.202718, 0.032407, 0.151447, 0.231322
matrix_512_0.txt, 512, 1, 64, 0, 742.065849, 155.937881, 17.996071, 39.257526, 568.131897, 528.874371, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 64, 0, 5055.101913, 602.752930, 72.891953, 191.985535, 4379.457031, 4187.471497, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 64, 0, 57.309794, 40.734886, 2.522965, 8.519932, 14.051943, 5.532011, 0.337237, 0.257617, 0.539445, 0.098710, 0.531741, 1.198660
matrix_512_0.txt, 512, 16, 16, 0, 1227.166939, 171.235962, 68.282906, 405.556122, 987.648071, 582.091949, 0.594841, 0.871692, 0.261120, 0.093977, 0.569914, 0.901509
matrix_256_0.txt, 256, 2, 64, 0, 98.462914, 41.327946, 5.837937, 21.137308, 51.297031, 30.159723, 1.039711, 0.945293, 0.812787, 0.199694, 1.141606, 1.801741
matrix_2048_0.txt, 2048, 1, 64, 0, 36949.909241, 2432.916016, 289.669006, 828.712341, 34227.324219, 33398.611877, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 16, 16, 0, 14106.806824, 658.327087, 10235.055664, 1128.888550, 3213.424072, 2084.535522, 0.360964, 0.927461, 0.007093, 0.170601, 1.372018, 2.022651
matrix_512_0.txt, 512, 2, 64, 0, 676.636227, 157.043045, 19.291088, 120.069603, 500.302094, 380.232491, 1.096699, 0.992963, 0.932866, 0.326960, 1.135578, 1.390923
matrix_1024_0.txt, 1024, 2, 64, 0, 5072.549927, 584.320984, 395.375916, 468.294739, 4092.853027, 3624.558289, 0.996560, 1.031544, 0.184361, 0.409968, 1.070025, 1.155305
matrix_256_0.txt, 256, 4, 64, 0, 139.365796, 41.671906, 6.455937, 43.817749, 91.237953, 47.420204, 0.734563, 0.937490, 0.734982, 0.096331, 0.641849, 1.145925
matrix_512_0.txt, 512, 4, 64, 0, 807.431101, 159.006989, 28.304117, 187.884811, 620.119995, 432.235184, 0.919046, 0.980699, 0.635809, 0.208947, 0.916165, 1.223579
matrix_2048_0.txt, 2048, 2, 64, 0, 34819.182983, 2370.156006, 1129.357056, 1491.399292, 31319.669922, 29828.270630, 1.061194, 1.026479, 0.256490, 0.555661, 1.092838, 1.119697
matrix_1024_0.txt, 1024, 4, 64, 0, 5753.277740, 625.356995, 486.726898, 604.290222, 4641.193848, 4036.903625, 0.878647, 0.963854, 0.149760, 0.317705, 0.943606, 1.037298
matrix_128_0.txt, 128, 1, 128, 0, 19.019998, 10.091003, 1.381938, 0.847254, 7.547057, 6.699803, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 1, 128, 0, 101.396120, 39.051109, 4.878984, 4.283525, 57.466026, 53.182501, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 128, 0, 732.065763, 154.920898, 17.949919, 38.970119, 559.194946, 520.224827, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 4, 64, 0, 39130.700073, 2368.059082, 1631.598022, 1919.481323, 35131.042969, 33211.561646, 0.944269, 1.027388, 0.177537, 0.431737, 0.974276, 1.005632
matrix_512_0.txt, 512, 8, 64, 0, 1211.379982, 168.551910, 54.235054, 280.944855, 988.593018, 707.648163, 0.612579, 0.925163, 0.331815, 0.139736, 0.574687, 0.747369
matrix_1024_0.txt, 1024, 8, 64, 0, 4993.801201, 683.141113, 112.040947, 1229.062134, 4198.619141, 2969.557007, 1.012275, 0.882326, 0.650584, 0.156205, 1.043071, 1.410133
matrix_1024_0.txt, 1024, 1, 128, 0, 5106.099396, 631.939087, 72.609039, 195.858704, 4401.551270, 4205.692566, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 16, 16, 0, 137406.232910, 2765.144043, 10000.338867, 85044.023438, 124640.750000, 39596.726562, 0.268215, 0.879713, 0.028685, 0.009534, 0.273867, 0.841588
matrix_2048_0.txt, 2048, 1, 128, 0, 37237.318024, 2474.954102, 287.656891, 810.511047, 34474.707031, 33664.195984, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 8, 64, 0, 24075.997986, 2510.363037, 1016.211121, 2368.544678, 20549.423828, 18180.879150, 1.534720, 0.969149, 0.285048, 0.349882, 1.665610, 1.837019
matrix_256_0.txt, 256, 2, 128, 0, 97.632940, 42.003029, 4.552893, 21.153894, 51.077019, 29.923124, 1.038543, 0.929719, 1.071626, 0.202516, 1.125085, 1.777288
matrix_512_0.txt, 512, 2, 128, 0, 675.103125, 150.051086, 15.609961, 116.951866, 509.442078, 392.490211, 1.098674, 1.030716, 1.152533, 0.331572, 1.117040, 1.351089
matrix_1024_0.txt, 1024, 2, 128, 0, 4570.158058, 597.021973, 64.015968, 392.942963, 3909.120117, 3516.177155, 1.114547, 1.030585, 1.140231, 0.486073, 1.126950, 1.198570
matrix_2048_0.txt, 2048, 2, 128, 0, 34261.101074, 2351.857910, 531.163086, 1323.690186, 31378.080078, 30054.389893, 1.094539, 1.071773, 0.539104, 0.561112, 1.105648, 1.129631
matrix_512_0.txt, 512, 4, 128, 0, 783.599751, 149.745895, 15.204990, 184.556015, 618.648865, 434.092850, 0.946552, 1.032816, 1.183230, 0.210115, 0.919855, 1.221603
matrix_1024_0.txt, 1024, 4, 128, 0, 5336.711731, 594.602966, 79.436890, 558.260986, 4662.671875, 4104.410889, 0.954456, 1.034778, 0.918880, 0.342132, 0.944819, 1.026794
matrix_512_0.txt, 512, 16, 32, 0, 1270.926823, 171.985016, 46.984898, 368.181152, 1051.956909, 683.775757, 0.584094, 0.902410, 0.397042, 0.106624, 0.540407, 0.773979
matrix_2048_0.txt, 2048, 4, 128, 0, 38257.582520, 2405.447998, 670.200928, 1772.795288, 35181.933594, 33409.138306, 0.980201, 1.047895, 0.427263, 0.418965, 0.986105, 1.016200
matrix_1024_0.txt, 1024, 16, 32, 0, 4029.384903, 636.865906, 155.548050, 873.296570, 3236.970947, 2363.674377, 1.275608, 1.029162, 0.466184, 0.221276, 1.362991, 1.784816
matrix_1024_0.txt, 1024, 8, 128, 0, 4397.066002, 669.564880, 58.440086, 927.528015, 3669.061035, 2741.533020, 1.158422, 0.918928, 1.249023, 0.205923, 1.200684, 1.537236
matrix_2048_0.txt, 2048, 8, 128, 0, 30328.815338, 2620.147949, 324.054108, 6737.250000, 27384.613281, 20647.363281, 1.236451, 0.962028, 0.883655, 0.110244, 1.266883, 1.644295
matrix_128_0.txt, 128, 1, 1, 1, 19.178930, 10.212932, 1.396953, 0.834619, 7.569045, 6.734426, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 1, 1, 1, 100.700843, 36.483974, 4.835895, 4.394920, 59.380974, 54.986053, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 1, 1, 721.768976, 141.577103, 18.196878, 37.954632, 561.994995, 524.040363, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 1, 1, 5052.005890, 571.979126, 69.081940, 193.789978, 4410.944824, 4217.154846, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 1, 1, 62.379083, 6.046985, 41.125046, 10.816259, 15.207052, 4.390793, 0.310376, 1.736568, 0.033216, 0.077106, 0.492798, 1.516810
matrix_256_0.txt, 256, 2, 1, 1, 128.462078, 20.474998, 42.417019, 46.286201, 65.570061, 19.283859, 0.763984, 1.788230, 0.112926, 0.089530, 0.865319, 2.727410
matrix_512_0.txt, 512, 2, 1, 1, 705.799698, 71.376915, 49.818901, 368.221832, 584.603882, 216.382050, 1.024578, 1.976059, 0.354926, 0.105165, 0.965474, 2.429481
matrix_2048_0.txt, 2048, 1, 1, 1, 37035.642609, 2383.382080, 276.737091, 830.254456, 34375.523438, 33545.268982, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 2, 1, 1, 4667.947693, 279.058899, 76.924927, 2441.991699, 4311.963867, 1869.972168, 1.084469, 2.021831, 0.915633, 0.078521, 1.026818, 2.265196
matrix_128_0.txt, 128, 4, 1, 1, 156.041011, 4.417055, 120.616951, 20.311132, 31.007006, 10.695873, 0.124076, 2.377376, 0.011325, 0.041061, 0.241687, 0.622670
matrix_2048_0.txt, 2048, 16, 32, 0, 107366.729492, 2633.874023, 20082.027344, 60590.925781, 84650.828125, 24059.902344, 0.341309, 0.949362, 0.014318, 0.013301, 0.399963, 1.373710
matrix_2048_0.txt, 2048, 2, 1, 1, 34525.028595, 1160.606934, 290.949005, 17629.326172, 33073.472656, 15444.146484, 1.057225, 1.933532, 0.999780, 0.045262, 1.026980, 2.147599
matrix_256_0.txt, 256, 4, 1, 1, 233.958048, 17.517008, 124.348022, 63.235107, 92.093018, 28.857910, 0.419490, 2.090197, 0.038521, 0.065533, 0.616105, 1.822550
matrix_512_0.txt, 512, 4, 1, 1, 835.734932, 61.985909, 127.775940, 458.237946, 645.973083, 187.735138, 0.865283, 2.275436, 0.138383, 0.084506, 0.873752, 2.800200
matrix_1024_0.txt, 1024, 4, 1, 1, 4956.052216, 252.124100, 146.825089, 3258.221436, 4557.103027, 1298.881592, 1.021427, 2.237827, 0.479720, 0.058850, 0.971582, 3.261155
matrix_1024_0.txt, 1024, 16, 64, 0, 4063.265083, 678.980957, 96.987984, 906.724182, 3287.296143, 2380.571960, 1.244099, 0.887732, 0.751557, 0.211736, 1.332237, 1.759019
matrix_2048_0.txt, 2048, 4, 1, 1, 35437.801575, 953.370972, 357.207947, 24588.775391, 34127.222656, 9538.447266, 1.029994, 2.353827, 0.814330, 0.032452, 0.995270, 3.477279
matrix_128_0.txt, 128, 8, 1, 1, 417.410030, 41.719044, 280.783020, 38.588131, 94.907967, 56.319836, 0.046384, 0.251708, 0.004865, 0.021613, 0.078961, 0.118253
matrix_256_0.txt, 256, 8, 1, 1, 499.576102, 8.652946, 286.442108, 91.712029, 204.481049, 112.769020, 0.196453, 4.231391, 0.016722, 0.045185, 0.277478, 0.466396
matrix_512_0.txt, 512, 8, 1, 1, 1024.538021, 32.424892, 285.340118, 403.330902, 706.773010, 303.442108, 0.705827, 4.349899, 0.061968, 0.096010, 0.798587, 1.732442
matrix_1024_0.txt, 1024, 8, 1, 1, 4539.955849, 124.053902, 305.502045, 2981.235596, 4110.399902, 1129.164307, 1.115043, 4.548104, 0.230555, 0.064318, 1.077170, 3.751318
matrix_2048_0.txt, 2048, 8, 1, 1, 29896.079681, 501.559021, 412.835114, 24089.115234, 28981.685547, 4892.570312, 1.220921, 4.474189, 0.704603, 0.033125, 1.171974, 6.779226
matrix_128_0.txt, 128, 1, 2, 1, 18.941092, 10.021028, 1.365066, 0.869074, 7.554998, 6.685924, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 1, 2, 1, 97.492022, 35.746899, 4.745062, 4.078022, 57.000061, 52.922039, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 2, 1, 728.240837, 144.355026, 18.333931, 39.160316, 565.551880, 526.391563, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 2, 1, 5056.541115, 576.735107, 72.594093, 195.262177, 4407.211914, 4211.949738, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 2, 1, 141.386921, 5.431933, 121.132996, 9.885637, 14.821992, 4.936355, 0.134701, 1.868948, 0.011293, 0.085478, 0.507692, 1.353225
matrix_256_0.txt, 256, 2, 2, 1, 202.204090, 19.598923, 124.566063, 33.166332, 58.039104, 24.872772, 0.494664, 1.949546, 0.038004, 0.122504, 0.983475, 2.131528
matrix_512_0.txt, 512, 2, 2, 1, 744.826797, 74.416977, 128.151886, 243.941177, 542.257935, 298.316757, 0.973869, 1.896288, 0.144048, 0.161461, 1.043393, 1.764571
matrix_2048_0.txt, 2048, 1, 2, 1, 36760.482025, 2315.521973, 289.799896, 823.628967, 34155.160156, 33331.531189, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 2, 2, 1, 4591.837112, 279.920898, 139.504105, 1404.750977, 4172.412109, 2767.661133, 1.098826, 2.050272, 0.517160, 0.137634, 1.054443, 1.519778
matrix_128_0.txt, 128, 4, 2, 1, 318.115079, 4.762094, 281.075958, 19.683857, 32.277027, 12.593170, 0.059868, 2.131836, 0.004867, 0.042929, 0.233138, 0.530446
matrix_256_0.txt, 256, 4, 2, 1, 399.928207, 13.788002, 287.683105, 62.012878, 98.457100, 36.444221, 0.250102, 2.771177, 0.016456, 0.065519, 0.579745, 1.454744
matrix_512_0.txt, 512, 4, 2, 1, 987.407074, 63.496063, 286.210938, 317.875580, 637.700073, 319.824493, 0.734615, 2.222437, 0.064498, 0.123907, 0.887232, 1.645906
matrix_2048_0.txt, 2048, 2, 2, 1, 33457.759216, 1109.073975, 287.989929, 9386.500000, 32060.695312, 22674.195312, 1.125619, 2.895236, 0.997295, 0.088227, 1.065555, 1.470143
matrix_2048_0.txt, 2048, 16, 64, 0, 141310.974457, 2592.564941, 422.393890, 109356.382812, 138296.015625, 28939.632812, 0.261479, 0.938420, 0.685779, 0.007578, 0.247493, 1.154079
matrix_1024_0.txt, 1024, 4, 2, 1, 5262.746750, 224.177902, 296.959961, 2018.692383, 4741.608887, 2722.916504, 0.958745, 2.560083, 0.242949, 0.095775, 0.927865, 1.544752
matrix_2048_0.txt, 2048, 4, 2, 1, 36421.889008, 956.003967, 389.967072, 13285.733398, 35075.917969, 21790.184570, 1.034012, 3.358805, 0.736501, 0.062333, 0.973957, 1.529785
matrix_128_0.txt, 128, 8, 2, 1, 721.751000, 3.314080, 601.212036, 42.047150, 117.224884, 75.177734, 0.026387, 3.063293, 0.002275, 0.020096, 0.064193, 0.088856
matrix_256_0.txt, 256, 8, 2, 1, 813.213923, 7.353969, 600.847046, 84.576515, 205.012909, 120.436394, 0.122997, 5.195698, 0.007879, 0.048039, 0.278422, 0.440207
matrix_512_0.txt, 512, 8, 2, 1, 1272.709919, 33.284931, 612.112000, 286.667938, 627.312988, 340.645050, 0.569937, 4.239636, 0.030158, 0.137396, 0.901923, 1.545307
matrix_1024_0.txt, 1024, 8, 2, 1, 4402.835014, 124.434074, 614.107971, 1828.431519, 3664.292969, 1835.861450, 1.145996, 4.612193, 0.117481, 0.105741, 1.200660, 2.291148
matrix_2048_0.txt, 2048, 8, 2, 1, 26063.951263, 501.347015, 639.697998, 13156.301758, 24922.906250, 11766.604492, 1.444934, 6.404807, 0.448979, 0.062946, 1.370725, 2.832959
matrix_128_0.txt, 128, 1, 4, 1, 19.004920, 10.097906, 1.354018, 0.859984, 7.552996, 6.693012, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 1, 4, 1, 100.029059, 36.881943, 4.692019, 4.287151, 58.455097, 54.167946, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 4, 1, 730.485075, 150.866959, 17.858046, 39.059258, 561.760071, 522.700813, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 4, 1, 5113.853905, 599.010010, 72.634911, 191.142563, 4442.208984, 4251.066422, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 4, 1, 299.764798, 5.092883, 280.450012, 8.851784, 14.221903, 5.370119, 0.066212, 1.944085, 0.004878, 0.153754, 0.603225, 1.344104
matrix_2048_0.txt, 2048, 1, 4, 1, 36976.433929, 2376.130859, 288.642914, 835.371277, 34311.660156, 33476.288879, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 2, 4, 1, 355.565100, 18.354071, 281.869995, 28.238907, 55.341034, 27.102127, 0.279443, 1.961472, 0.016735, 0.160452, 1.059648, 1.996559
matrix_512_0.txt, 512, 2, 4, 1, 881.770126, 73.734085, 282.855072, 182.369003, 525.180969, 342.811966, 0.833218, 2.054328, 0.065055, 0.211264, 1.075500, 1.535256
matrix_1024_0.txt, 1024, 2, 4, 1, 4769.441864, 277.496094, 297.291962, 927.757812, 4194.653809, 3266.895996, 1.049357, 2.027084, 0.246798, 0.209076, 1.041556, 1.277970
matrix_128_0.txt, 128, 4, 4, 1, 651.291207, 5.375115, 615.022034, 18.793680, 30.894058, 12.100378, 0.030475, 1.842007, 0.002224, 0.072418, 0.277691, 0.596510
matrix_2048_0.txt, 2048, 2, 4, 1, 33598.331085, 1115.515991, 322.156891, 5574.784180, 32160.658203, 26585.874023, 1.094810, 2.066252, 0.898590, 0.147432, 1.063080, 1.255082
matrix_256_0.txt, 256, 4, 4, 1, 721.346113, 17.354063, 615.209045, 47.638943, 88.783005, 41.144062, 0.137742, 2.074500, 0.007667, 0.095111, 0.660509, 1.315159
matrix_512_0.txt, 512, 4, 4, 1, 1294.208046, 61.904030, 601.986084, 245.654953, 630.317932, 384.662979, 0.567688, 2.446917, 0.030567, 0.156838, 0.896106, 1.368221
matrix_1024_0.txt, 1024, 4, 4, 1, 5553.930038, 244.032883, 606.274109, 1256.705078, 4703.623047, 3446.917969, 0.901136, 2.305050, 0.121020, 0.154350, 0.928852, 1.211226
matrix_128_0.txt, 128, 1, 8, 1, 19.201181, 9.910047, 1.347033, 0.925985, 7.944101, 7.018117, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 1, 8, 1, 100.629244, 35.919018, 4.689116, 4.950591, 60.021111, 55.070519, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 4, 4, 1, 36766.139954, 962.232910, 642.703918, 7313.229492, 35161.203125, 27847.973633, 1.000480, 2.395404, 0.450420, 0.112385, 0.972360, 1.198200
matrix_512_0.txt, 512, 1, 8, 1, 734.899033, 146.070877, 18.600067, 39.485275, 570.228088, 530.742813, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 8, 4, 1, 1351.678929, 2.889904, 1235.769043, 43.449593, 113.019981, 69.570389, 0.014684, 3.426065, 0.001107, 0.031324, 0.075907, 0.103751
matrix_256_0.txt, 256, 8, 4, 1, 1523.619030, 8.329021, 1254.290894, 99.487610, 260.999115, 161.511505, 0.065213, 4.322356, 0.003761, 0.045543, 0.224683, 0.335029
matrix_512_0.txt, 512, 8, 4, 1, 2041.368910, 29.985914, 1241.177979, 272.886017, 770.205017, 497.319000, 0.359909, 5.051505, 0.014825, 0.141187, 0.733353, 1.058282
matrix_1024_0.txt, 1024, 8, 4, 1, 5639.457726, 124.975914, 1259.619019, 1715.515747, 4254.862793, 2539.347046, 0.887470, 4.500931, 0.058249, 0.113069, 1.026818, 1.644122
matrix_2048_0.txt, 2048, 16, 128, 0, 132010.082733, 2643.685059, 376.632050, 88939.664062, 128989.765625, 40050.101562, 0.284070, 0.953463, 0.760296, 0.008351, 0.268960, 0.847697
matrix_1024_0.txt, 1024, 1, 8, 1, 5029.463333, 594.405029, 72.278030, 191.413315, 4362.780273, 4171.366959, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 8, 4, 1, 25874.792267, 484.145050, 1214.037842, 7850.870117, 24176.609375, 16325.739258, 1.421607, 4.760840, 0.238450, 0.104689, 1.414150, 2.043856
matrix_128_0.txt, 128, 2, 8, 1, 381.686880, 5.223998, 362.210968, 8.901983, 14.251914, 5.349931, 0.048273, 1.827336, 0.003716, 0.094810, 0.528561, 1.250297
matrix_2048_0.txt, 2048, 1, 8, 1, 36829.762817, 2285.576172, 287.378052, 825.772949, 34256.808594, 33431.035645, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 2, 8, 1, 672.078970, 20.025038, 600.839050, 22.236248, 51.214882, 28.978634, 0.147878, 1.852381, 0.007802, 0.188971, 1.124751, 1.842806
matrix_128_0.txt, 128, 16, 1, 1, 805.935946, 1.661898, 600.811096, 70.474892, 203.462952, 132.988060, 0.024023, 6.318677, 0.002274, 0.011834, 0.036832, 0.050080
matrix_512_0.txt, 512, 2, 8, 1, 1185.425079, 69.795990, 601.997009, 143.047546, 513.632080, 370.584534, 0.612917, 2.008325, 0.030450, 0.274587, 1.105973, 1.426892
matrix_256_0.txt, 256, 16, 1, 1, 997.270174, 4.982088, 608.493103, 130.839203, 383.794983, 252.955780, 0.098412, 7.349127, 0.007872, 0.031672, 0.147837, 0.207922
matrix_1024_0.txt, 1024, 2, 8, 1, 5012.304626, 279.031921, 604.471924, 657.086731, 4128.800781, 3471.714050, 1.006150, 2.011763, 0.121107, 0.296614, 1.067762, 1.213716
matrix_512_0.txt, 512, 16, 1, 1, 1556.042826, 17.125895, 616.005066, 332.053650, 922.911865, 590.858215, 0.464735, 8.235774, 0.028704, 0.116620, 0.611564, 0.889716
matrix_128_0.txt, 128, 4, 8, 1, 279.082817, 4.684973, 244.108917, 18.303217, 30.288927, 11.985710, 0.066020, 2.037578, 0.005514, 0.046112, 0.248705, 0.558081
matrix_2048_0.txt, 2048, 2, 8, 1, 33436.690491, 1123.193970, 631.644958, 3275.747314, 31681.851562, 28406.104248, 1.097120, 2.015852, 0.455449, 0.248473, 1.077342, 1.172926
matrix_256_0.txt, 256, 4, 8, 1, 1065.930996, 17.004986, 961.437012, 44.973038, 87.488998, 42.515961, 0.093239, 2.181360, 0.004876, 0.093434, 0.658414, 1.256046
matrix_512_0.txt, 512, 4, 8, 1, 1937.075989, 63.848877, 1244.795166, 210.980957, 628.431946, 417.450989, 0.375084, 2.195387, 0.014726, 0.186173, 0.903937, 1.266697
matrix_1024_0.txt, 1024, 4, 8, 1, 6183.758804, 253.206924, 1242.546997, 924.727295, 4688.004883, 3763.277588, 0.815544, 2.216946, 0.058916, 0.210766, 0.940395, 1.119683
matrix_128_0.txt, 128, 8, 8, 1, 111.088026, 2.979980, 9.382986, 40.574593, 98.725060, 58.150467, 0.165859, 3.203377, 0.143451, 0.020801, 0.076303, 0.115029
matrix_1024_0.txt, 1024, 16, 1, 1, 4630.315922, 62.685001, 620.743958, 1990.562866, 3946.886963, 1956.324097, 1.093283, 9.000718, 0.113469, 0.096328, 1.121796, 2.165211
matrix_128_0.txt, 128, 1, 16, 1, 18.923008, 9.986994, 1.354113, 0.853979, 7.581901, 6.727922, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 4, 8, 1, 37578.990540, 991.745056, 1286.557983, 4466.632812, 35300.687500, 30834.054688, 0.976186, 2.283039, 0.223606, 0.182225, 0.966899, 1.080567
